longitude,latitude,crop
-122.1470588235294,39.711711711711715,RICE
-122.13529411764706,39.711711711711715,RICE
-122.12352941176471,39.711711711711715,RICE
-122.11176470588235,39.711711711711715,RICE
-122.1,39.711711711711715,RICE
-122.08823529411765,39.711711711711715,RICE
-122.0764705882353,39.711711711711715,RICE
-122.06470588235294,39.711711711711715,RICE
-122.05294117647058,39.711711711711715,RICE
-122.04117647058824,39.711711711711715,RICE
-122.02941176470588,39.711711711711715,RICE
-122.01764705882353,39.711711711711715,RICE
-122.00588235294117,39.711711711711715,RICE
-121.99411764705883,39.711711711711715,RICE
-121.98235294117647,39.711711711711715,RICE
-121.97058823529412,39.711711711711715,RICE
-121.95882352941176,39.711711711711715,RICE
-121.94705882352942,39.711711711711715,RICE
-121.93529411764706,39.711711711711715,RICE
-121.9235294117647,39.711711711711715,RICE
-121.91176470588235,39.711711711711715,RICE
-121.9,39.711711711711715,RICE
-121.88823529411765,39.711711711711715,RICE
-121.87647058823529,39.711711711711715,RICE
-121.86470588235294,39.711711711711715,RICE
-121.8529411764706,39.711711711711715,RICE
-121.84117647058824,39.711711711711715,RICE
-121.82941176470588,39.711711711711715,RICE
-121.81764705882352,39.711711711711715,RICE
-121.80588235294118,39.711711711711715,RICE
-121.79411764705883,39.711711711711715,RICE
-121.78235294117647,39.711711711711715,RICE
-121.77058823529411,39.711711711711715,RICE
-121.75882352941177,39.711711711711715,RICE
-121.74705882352941,39.711711711711715,RICE
-121.73529411764706,39.711711711711715,RICE
-121.7235294117647,39.711711711711715,RICE
-121.71176470588236,39.711711711711715,RICE
-121.7,39.711711711711715,RICE
-121.68823529411765,39.711711711711715,RICE
-121.67647058823529,39.711711711711715,RICE
-121.66470588235295,39.711711711711715,RICE
-121.65294117647059,39.711711711711715,RICE
-121.64117647058823,39.711711711711715,RICE
-121.62941176470588,39.711711711711715,RICE
-121.61764705882354,39.711711711711715,RICE
-121.60588235294118,39.711711711711715,RICE
-121.59411764705882,39.711711711711715,RICE
-121.58235294117647,39.711711711711715,RICE
-121.57058823529412,39.711711711711715,RICE
-121.55882352941177,39.711711711711715,RICE
-121.54705882352941,39.711711711711715,RICE
-121.53529411764706,39.711711711711715,RICE
-121.52352941176471,39.711711711711715,RICE
-121.51176470588236,39.711711711711715,RICE
-122.5,39.7027027027027,RICE
-122.48823529411764,39.7027027027027,RICE
-122.47647058823529,39.7027027027027,RICE
-122.46470588235294,39.7027027027027,RICE
-122.45294117647059,39.7027027027027,RICE
-122.44117647058823,39.7027027027027,RICE
-122.42941176470588,39.7027027027027,RICE
-122.41764705882353,39.7027027027027,RICE
-122.40588235294118,39.7027027027027,RICE
-122.39411764705882,39.7027027027027,RICE
-122.38235294117646,39.7027027027027,RICE
-122.37058823529412,39.7027027027027,RICE
-122.35882352941177,39.7027027027027,RICE
-122.34705882352941,39.7027027027027,RICE
-122.33529411764705,39.7027027027027,RICE
-122.32352941176471,39.7027027027027,RICE
-122.31176470588235,39.7027027027027,RICE
-122.3,39.7027027027027,RICE
-122.28823529411764,39.7027027027027,RICE
-122.2764705882353,39.7027027027027,RICE
-122.26470588235294,39.7027027027027,RICE
-122.25294117647059,39.7027027027027,RICE
-122.24117647058823,39.7027027027027,RICE
-122.22941176470589,39.7027027027027,RICE
-122.21764705882353,39.7027027027027,RICE
-122.20588235294117,39.7027027027027,RICE
-122.19411764705882,39.7027027027027,RICE
-122.18235294117648,39.7027027027027,RICE
-122.17058823529412,39.7027027027027,RICE
-122.15882352941176,39.7027027027027,RICE
-122.1470588235294,39.7027027027027,RICE
-122.13529411764706,39.7027027027027,RICE
-122.12352941176471,39.7027027027027,RICE
-122.11176470588235,39.7027027027027,RICE
-122.1,39.7027027027027,RICE
-122.08823529411765,39.7027027027027,RICE
-122.0764705882353,39.7027027027027,RICE
-122.06470588235294,39.7027027027027,RICE
-122.05294117647058,39.7027027027027,RICE
-122.04117647058824,39.7027027027027,RICE
-122.02941176470588,39.7027027027027,RICE
-122.01764705882353,39.7027027027027,RICE
-122.00588235294117,39.7027027027027,RICE
-121.99411764705883,39.7027027027027,RICE
-121.98235294117647,39.7027027027027,RICE
-121.97058823529412,39.7027027027027,RICE
-121.95882352941176,39.7027027027027,RICE
-121.94705882352942,39.7027027027027,RICE
-121.93529411764706,39.7027027027027,RICE
-121.9235294117647,39.7027027027027,RICE
-121.91176470588235,39.7027027027027,RICE
-121.9,39.7027027027027,RICE
-121.88823529411765,39.7027027027027,RICE
-121.87647058823529,39.7027027027027,RICE
-121.86470588235294,39.7027027027027,RICE
-121.8529411764706,39.7027027027027,RICE
-121.84117647058824,39.7027027027027,RICE
-121.82941176470588,39.7027027027027,RICE
-121.81764705882352,39.7027027027027,RICE
-121.80588235294118,39.7027027027027,RICE
-121.79411764705883,39.7027027027027,RICE
-121.78235294117647,39.7027027027027,RICE
-121.77058823529411,39.7027027027027,RICE
-121.75882352941177,39.7027027027027,RICE
-121.74705882352941,39.7027027027027,RICE
-121.73529411764706,39.7027027027027,RICE
-121.7235294117647,39.7027027027027,RICE
-121.71176470588236,39.7027027027027,RICE
-121.7,39.7027027027027,RICE
-121.68823529411765,39.7027027027027,RICE
-121.67647058823529,39.7027027027027,RICE
-121.66470588235295,39.7027027027027,RICE
-121.65294117647059,39.7027027027027,RICE
-121.64117647058823,39.7027027027027,RICE
-121.62941176470588,39.7027027027027,RICE
-121.61764705882354,39.7027027027027,RICE
-121.60588235294118,39.7027027027027,RICE
-121.59411764705882,39.7027027027027,RICE
-121.58235294117647,39.7027027027027,RICE
-121.57058823529412,39.7027027027027,RICE
-121.55882352941177,39.7027027027027,RICE
-121.54705882352941,39.7027027027027,RICE
-121.53529411764706,39.7027027027027,RICE
-121.52352941176471,39.7027027027027,RICE
-121.51176470588236,39.7027027027027,RICE
-122.5,39.693693693693696,RICE
-122.48823529411764,39.693693693693696,RICE
-122.47647058823529,39.693693693693696,RICE
-122.46470588235294,39.693693693693696,RICE
-122.45294117647059,39.693693693693696,RICE
-122.44117647058823,39.693693693693696,RICE
-122.42941176470588,39.693693693693696,RICE
-122.41764705882353,39.693693693693696,RICE
-122.40588235294118,39.693693693693696,RICE
-122.39411764705882,39.693693693693696,RICE
-122.38235294117646,39.693693693693696,RICE
-122.37058823529412,39.693693693693696,RICE
-122.35882352941177,39.693693693693696,RICE
-122.34705882352941,39.693693693693696,RICE
-122.33529411764705,39.693693693693696,RICE
-122.32352941176471,39.693693693693696,RICE
-122.31176470588235,39.693693693693696,RICE
-122.3,39.693693693693696,RICE
-122.28823529411764,39.693693693693696,RICE
-122.2764705882353,39.693693693693696,RICE
-122.26470588235294,39.693693693693696,RICE
-122.25294117647059,39.693693693693696,RICE
-122.24117647058823,39.693693693693696,RICE
-122.22941176470589,39.693693693693696,RICE
-122.21764705882353,39.693693693693696,RICE
-122.20588235294117,39.693693693693696,RICE
-122.19411764705882,39.693693693693696,RICE
-122.18235294117648,39.693693693693696,RICE
-122.17058823529412,39.693693693693696,RICE
-122.15882352941176,39.693693693693696,RICE
-122.1470588235294,39.693693693693696,RICE
-122.13529411764706,39.693693693693696,RICE
-122.12352941176471,39.693693693693696,RICE
-122.11176470588235,39.693693693693696,RICE
-122.1,39.693693693693696,RICE
-122.08823529411765,39.693693693693696,RICE
-122.0764705882353,39.693693693693696,RICE
-122.06470588235294,39.693693693693696,RICE
-122.05294117647058,39.693693693693696,RICE
-122.04117647058824,39.693693693693696,RICE
-122.02941176470588,39.693693693693696,RICE
-122.01764705882353,39.693693693693696,RICE
-122.00588235294117,39.693693693693696,RICE
-121.99411764705883,39.693693693693696,RICE
-121.98235294117647,39.693693693693696,RICE
-121.97058823529412,39.693693693693696,RICE
-121.95882352941176,39.693693693693696,RICE
-121.94705882352942,39.693693693693696,RICE
-121.93529411764706,39.693693693693696,RICE
-121.9235294117647,39.693693693693696,RICE
-121.91176470588235,39.693693693693696,RICE
-121.9,39.693693693693696,RICE
-121.88823529411765,39.693693693693696,RICE
-121.87647058823529,39.693693693693696,RICE
-121.86470588235294,39.693693693693696,RICE
-121.8529411764706,39.693693693693696,RICE
-121.84117647058824,39.693693693693696,RICE
-121.82941176470588,39.693693693693696,RICE
-121.81764705882352,39.693693693693696,RICE
-121.80588235294118,39.693693693693696,RICE
-121.79411764705883,39.693693693693696,RICE
-121.78235294117647,39.693693693693696,RICE
-121.77058823529411,39.693693693693696,RICE
-121.75882352941177,39.693693693693696,RICE
-121.74705882352941,39.693693693693696,RICE
-121.73529411764706,39.693693693693696,RICE
-121.7235294117647,39.693693693693696,RICE
-121.71176470588236,39.693693693693696,RICE
-121.7,39.693693693693696,RICE
-121.68823529411765,39.693693693693696,RICE
-121.67647058823529,39.693693693693696,SAFFLOWER
-121.66470588235295,39.693693693693696,SAFFLOWER
-121.65294117647059,39.693693693693696,SAFFLOWER
-121.64117647058823,39.693693693693696,SAFFLOWER
-121.62941176470588,39.693693693693696,SAFFLOWER
-121.61764705882354,39.693693693693696,SAFFLOWER
-121.60588235294118,39.693693693693696,SAFFLOWER
-121.59411764705882,39.693693693693696,SAFFLOWER
-121.58235294117647,39.693693693693696,SAFFLOWER
-121.57058823529412,39.693693693693696,SAFFLOWER
-121.55882352941177,39.693693693693696,SAFFLOWER
-121.54705882352941,39.693693693693696,SAFFLOWER
-121.53529411764706,39.693693693693696,SAFFLOWER
-121.52352941176471,39.693693693693696,SAFFLOWER
-121.51176470588236,39.693693693693696,SAFFLOWER
-122.5,39.68468468468468,SAFFLOWER
-122.48823529411764,39.68468468468468,SAFFLOWER
-122.47647058823529,39.68468468468468,SAFFLOWER
-122.46470588235294,39.68468468468468,SAFFLOWER
-122.45294117647059,39.68468468468468,SAFFLOWER
-122.44117647058823,39.68468468468468,SAFFLOWER
-122.42941176470588,39.68468468468468,SAFFLOWER
-122.41764705882353,39.68468468468468,SAFFLOWER
-122.40588235294118,39.68468468468468,SAFFLOWER
-122.39411764705882,39.68468468468468,SAFFLOWER
-122.38235294117646,39.68468468468468,SAFFLOWER
-122.37058823529412,39.68468468468468,SAFFLOWER
-122.35882352941177,39.68468468468468,SAFFLOWER
-122.34705882352941,39.68468468468468,SAFFLOWER
-122.33529411764705,39.68468468468468,SAFFLOWER
-122.32352941176471,39.68468468468468,SAFFLOWER
-122.31176470588235,39.68468468468468,SAFFLOWER
-122.3,39.68468468468468,SAFFLOWER
-122.28823529411764,39.68468468468468,SAFFLOWER
-122.2764705882353,39.68468468468468,SAFFLOWER
-122.26470588235294,39.68468468468468,SAFFLOWER
-122.25294117647059,39.68468468468468,SAFFLOWER
-122.24117647058823,39.68468468468468,SAFFLOWER
-122.22941176470589,39.68468468468468,SAFFLOWER
-122.21764705882353,39.68468468468468,SAFFLOWER
-122.20588235294117,39.68468468468468,SAFFLOWER
-122.19411764705882,39.68468468468468,SAFFLOWER
-122.18235294117648,39.68468468468468,SAFFLOWER
-122.17058823529412,39.68468468468468,SAFFLOWER
-122.15882352941176,39.68468468468468,SAFFLOWER
-122.1470588235294,39.68468468468468,SAFFLOWER
-122.13529411764706,39.68468468468468,SAFFLOWER
-122.12352941176471,39.68468468468468,SAFFLOWER
-122.11176470588235,39.68468468468468,SAFFLOWER
-122.1,39.68468468468468,SAFFLOWER
-122.08823529411765,39.68468468468468,SAFFLOWER
-122.0764705882353,39.68468468468468,SAFFLOWER
-122.06470588235294,39.68468468468468,SAFFLOWER
-122.05294117647058,39.68468468468468,SAFFLOWER
-122.04117647058824,39.68468468468468,SAFFLOWER
-122.02941176470588,39.68468468468468,SAFFLOWER
-122.01764705882353,39.68468468468468,SAFFLOWER
-122.00588235294117,39.68468468468468,SAFFLOWER
-121.99411764705883,39.68468468468468,SAFFLOWER
-121.98235294117647,39.68468468468468,SAFFLOWER
-121.97058823529412,39.68468468468468,SAFFLOWER
-121.95882352941176,39.68468468468468,SAFFLOWER
-121.94705882352942,39.68468468468468,SAFFLOWER
-121.93529411764706,39.68468468468468,SAFFLOWER
-121.9235294117647,39.68468468468468,SAFFLOWER
-121.91176470588235,39.68468468468468,SAFFLOWER
-121.9,39.68468468468468,SAFFLOWER
-121.88823529411765,39.68468468468468,SAFFLOWER
-121.87647058823529,39.68468468468468,SAFFLOWER
-121.86470588235294,39.68468468468468,SAFFLOWER
-121.8529411764706,39.68468468468468,SAFFLOWER
-121.84117647058824,39.68468468468468,SAFFLOWER
-121.82941176470588,39.68468468468468,SAFFLOWER
-121.81764705882352,39.68468468468468,SAFFLOWER
-121.80588235294118,39.68468468468468,SAFFLOWER
-121.79411764705883,39.68468468468468,SAFFLOWER
-121.78235294117647,39.68468468468468,SAFFLOWER
-121.77058823529411,39.68468468468468,SAFFLOWER
-121.75882352941177,39.68468468468468,SAFFLOWER
-121.74705882352941,39.68468468468468,SAFFLOWER
-121.73529411764706,39.68468468468468,SAFFLOWER
-121.7235294117647,39.68468468468468,SAFFLOWER
-121.71176470588236,39.68468468468468,SAFFLOWER
-121.7,39.68468468468468,SAFFLOWER
-121.68823529411765,39.68468468468468,SAFFLOWER
-121.67647058823529,39.68468468468468,SAFFLOWER
-121.66470588235295,39.68468468468468,SAFFLOWER
-121.65294117647059,39.68468468468468,SAFFLOWER
-121.64117647058823,39.68468468468468,SAFFLOWER
-121.62941176470588,39.68468468468468,SAFFLOWER
-121.61764705882354,39.68468468468468,SAFFLOWER
-121.60588235294118,39.68468468468468,SAFFLOWER
-121.59411764705882,39.68468468468468,SAFFLOWER
-121.58235294117647,39.68468468468468,SAFFLOWER
-121.57058823529412,39.68468468468468,SAFFLOWER
-121.55882352941177,39.68468468468468,SAFFLOWER
-121.54705882352941,39.68468468468468,SAFFLOWER
-121.53529411764706,39.68468468468468,SAFFLOWER
-121.52352941176471,39.68468468468468,SAFFLOWER
-121.51176470588236,39.68468468468468,SAFFLOWER
-122.5,39.67567567567568,SAFFLOWER
-122.48823529411764,39.67567567567568,SAFFLOWER
-122.47647058823529,39.67567567567568,SAFFLOWER
-122.46470588235294,39.67567567567568,SAFFLOWER
-122.45294117647059,39.67567567567568,SAFFLOWER
-122.44117647058823,39.67567567567568,SAFFLOWER
-122.42941176470588,39.67567567567568,SAFFLOWER
-122.41764705882353,39.67567567567568,SAFFLOWER
-122.40588235294118,39.67567567567568,SAFFLOWER
-122.39411764705882,39.67567567567568,SAFFLOWER
-122.38235294117646,39.67567567567568,SAFFLOWER
-122.37058823529412,39.67567567567568,SAFFLOWER
-122.35882352941177,39.67567567567568,SAFFLOWER
-122.34705882352941,39.67567567567568,SAFFLOWER
-122.33529411764705,39.67567567567568,SAFFLOWER
-122.32352941176471,39.67567567567568,SAFFLOWER
-122.31176470588235,39.67567567567568,SAFFLOWER
-122.3,39.67567567567568,SAFFLOWER
-122.28823529411764,39.67567567567568,SAFFLOWER
-122.2764705882353,39.67567567567568,SAFFLOWER
-122.26470588235294,39.67567567567568,SAFFLOWER
-122.25294117647059,39.67567567567568,SAFFLOWER
-122.24117647058823,39.67567567567568,SAFFLOWER
-122.22941176470589,39.67567567567568,SAFFLOWER
-122.21764705882353,39.67567567567568,SAFFLOWER
-122.20588235294117,39.67567567567568,SAFFLOWER
-122.19411764705882,39.67567567567568,SAFFLOWER
-122.18235294117648,39.67567567567568,SAFFLOWER
-122.17058823529412,39.67567567567568,SAFFLOWER
-122.15882352941176,39.67567567567568,SAFFLOWER
-122.1470588235294,39.67567567567568,SAFFLOWER
-122.13529411764706,39.67567567567568,SAFFLOWER
-122.12352941176471,39.67567567567568,SAFFLOWER
-122.11176470588235,39.67567567567568,SAFFLOWER
-122.1,39.67567567567568,SAFFLOWER
-122.08823529411765,39.67567567567568,SAFFLOWER
-122.0764705882353,39.67567567567568,SAFFLOWER
-122.06470588235294,39.67567567567568,SAFFLOWER
-122.05294117647058,39.67567567567568,SAFFLOWER
-122.04117647058824,39.67567567567568,SAFFLOWER
-122.02941176470588,39.67567567567568,SAFFLOWER
-122.01764705882353,39.67567567567568,SAFFLOWER
-122.00588235294117,39.67567567567568,SAFFLOWER
-121.99411764705883,39.67567567567568,SAFFLOWER
-121.98235294117647,39.67567567567568,SAFFLOWER
-121.97058823529412,39.67567567567568,SAFFLOWER
-121.95882352941176,39.67567567567568,SAFFLOWER
-121.94705882352942,39.67567567567568,SAFFLOWER
-121.93529411764706,39.67567567567568,SAFFLOWER
-121.9235294117647,39.67567567567568,SAFFLOWER
-121.91176470588235,39.67567567567568,SAFFLOWER
-121.9,39.67567567567568,SAFFLOWER
-121.88823529411765,39.67567567567568,SAFFLOWER
-121.87647058823529,39.67567567567568,SAFFLOWER
-121.86470588235294,39.67567567567568,SAFFLOWER
-121.8529411764706,39.67567567567568,SAFFLOWER
-121.84117647058824,39.67567567567568,SAFFLOWER
-121.82941176470588,39.67567567567568,SAFFLOWER
-121.81764705882352,39.67567567567568,SAFFLOWER
-121.80588235294118,39.67567567567568,SAFFLOWER
-121.79411764705883,39.67567567567568,SAFFLOWER
-121.78235294117647,39.67567567567568,SAFFLOWER
-121.77058823529411,39.67567567567568,SAFFLOWER
-121.75882352941177,39.67567567567568,SAFFLOWER
-121.74705882352941,39.67567567567568,SAFFLOWER
-121.73529411764706,39.67567567567568,SAFFLOWER
-121.7235294117647,39.67567567567568,SAFFLOWER
-121.71176470588236,39.67567567567568,SAFFLOWER
-121.7,39.67567567567568,SAFFLOWER
-121.68823529411765,39.67567567567568,SAFFLOWER
-121.67647058823529,39.67567567567568,SAFFLOWER
-121.66470588235295,39.67567567567568,SAFFLOWER
-121.65294117647059,39.67567567567568,SAFFLOWER
-121.64117647058823,39.67567567567568,SAFFLOWER
-121.62941176470588,39.67567567567568,SAFFLOWER
-121.61764705882354,39.67567567567568,SAFFLOWER
-121.60588235294118,39.67567567567568,SAFFLOWER
-121.59411764705882,39.67567567567568,SAFFLOWER
-121.58235294117647,39.67567567567568,SAFFLOWER
-121.57058823529412,39.67567567567568,SAFFLOWER
-121.55882352941177,39.67567567567568,SAFFLOWER
-121.54705882352941,39.67567567567568,SAFFLOWER
-121.53529411764706,39.67567567567568,SAFFLOWER
-121.52352941176471,39.67567567567568,SAFFLOWER
-121.51176470588236,39.67567567567568,SAFFLOWER
-122.5,39.666666666666664,SAFFLOWER
-122.48823529411764,39.666666666666664,SAFFLOWER
-122.47647058823529,39.666666666666664,SAFFLOWER
-122.46470588235294,39.666666666666664,SAFFLOWER
-122.45294117647059,39.666666666666664,SAFFLOWER
-122.44117647058823,39.666666666666664,SAFFLOWER
-122.42941176470588,39.666666666666664,SAFFLOWER
-122.41764705882353,39.666666666666664,SAFFLOWER
-122.40588235294118,39.666666666666664,SAFFLOWER
-122.39411764705882,39.666666666666664,SAFFLOWER
-122.38235294117646,39.666666666666664,SAFFLOWER
-122.37058823529412,39.666666666666664,SAFFLOWER
-122.35882352941177,39.666666666666664,SAFFLOWER
-122.34705882352941,39.666666666666664,SAFFLOWER
-122.33529411764705,39.666666666666664,SAFFLOWER
-122.32352941176471,39.666666666666664,SAFFLOWER
-122.31176470588235,39.666666666666664,SAFFLOWER
-122.3,39.666666666666664,SAFFLOWER
-122.28823529411764,39.666666666666664,SAFFLOWER
-122.2764705882353,39.666666666666664,SAFFLOWER
-122.26470588235294,39.666666666666664,SAFFLOWER
-122.25294117647059,39.666666666666664,SAFFLOWER
-122.24117647058823,39.666666666666664,SAFFLOWER
-122.22941176470589,39.666666666666664,SAFFLOWER
-122.21764705882353,39.666666666666664,SAFFLOWER
-122.20588235294117,39.666666666666664,SAFFLOWER
-122.19411764705882,39.666666666666664,SAFFLOWER
-122.18235294117648,39.666666666666664,SAFFLOWER
-122.17058823529412,39.666666666666664,SAFFLOWER
-122.15882352941176,39.666666666666664,SAFFLOWER
-122.1470588235294,39.666666666666664,SAFFLOWER
-122.13529411764706,39.666666666666664,SAFFLOWER
-122.12352941176471,39.666666666666664,SAFFLOWER
-122.11176470588235,39.666666666666664,SAFFLOWER
-122.1,39.666666666666664,SAFFLOWER
-122.08823529411765,39.666666666666664,SAFFLOWER
-122.0764705882353,39.666666666666664,SAFFLOWER
-122.06470588235294,39.666666666666664,SAFFLOWER
-122.05294117647058,39.666666666666664,SAFFLOWER
-122.04117647058824,39.666666666666664,SAFFLOWER
-122.02941176470588,39.666666666666664,SAFFLOWER
-122.01764705882353,39.666666666666664,SAFFLOWER
-122.00588235294117,39.666666666666664,SAFFLOWER
-121.99411764705883,39.666666666666664,SAFFLOWER
-121.98235294117647,39.666666666666664,SAFFLOWER
-121.97058823529412,39.666666666666664,SAFFLOWER
-121.95882352941176,39.666666666666664,SAFFLOWER
-121.94705882352942,39.666666666666664,SAFFLOWER
-121.93529411764706,39.666666666666664,SAFFLOWER
-121.9235294117647,39.666666666666664,SAFFLOWER
-121.91176470588235,39.666666666666664,SAFFLOWER
-121.9,39.666666666666664,SAFFLOWER
-121.88823529411765,39.666666666666664,SAFFLOWER
-121.87647058823529,39.666666666666664,SAFFLOWER
-121.86470588235294,39.666666666666664,SAFFLOWER
-121.8529411764706,39.666666666666664,SAFFLOWER
-121.84117647058824,39.666666666666664,SAFFLOWER
-121.82941176470588,39.666666666666664,SAFFLOWER
-121.81764705882352,39.666666666666664,SAFFLOWER
-121.80588235294118,39.666666666666664,SAFFLOWER
-121.79411764705883,39.666666666666664,SAFFLOWER
-121.78235294117647,39.666666666666664,SAFFLOWER
-121.77058823529411,39.666666666666664,SAFFLOWER
-121.75882352941177,39.666666666666664,SAFFLOWER
-121.74705882352941,39.666666666666664,SAFFLOWER
-121.73529411764706,39.666666666666664,SAFFLOWER
-121.7235294117647,39.666666666666664,SAFFLOWER
-121.71176470588236,39.666666666666664,SAFFLOWER
-121.7,39.666666666666664,SAFFLOWER
-121.68823529411765,39.666666666666664,SAFFLOWER
-121.67647058823529,39.666666666666664,SAFFLOWER
-121.66470588235295,39.666666666666664,SAFFLOWER
-121.65294117647059,39.666666666666664,SAFFLOWER
-121.64117647058823,39.666666666666664,SAFFLOWER
-121.62941176470588,39.666666666666664,SAFFLOWER
-121.61764705882354,39.666666666666664,SAFFLOWER
-121.60588235294118,39.666666666666664,SAFFLOWER
-121.59411764705882,39.666666666666664,SAFFLOWER
-121.58235294117647,39.666666666666664,SAFFLOWER
-121.57058823529412,39.666666666666664,SAFFLOWER
-121.55882352941177,39.666666666666664,SAFFLOWER
-121.54705882352941,39.666666666666664,SAFFLOWER
-121.53529411764706,39.666666666666664,SAFFLOWER
-121.52352941176471,39.666666666666664,SAFFLOWER
-121.51176470588236,39.666666666666664,SAFFLOWER
-122.5,39.65765765765766,SAFFLOWER
-122.48823529411764,39.65765765765766,SAFFLOWER
-122.47647058823529,39.65765765765766,SAFFLOWER
-122.46470588235294,39.65765765765766,SAFFLOWER
-122.45294117647059,39.65765765765766,SAFFLOWER
-122.44117647058823,39.65765765765766,SAFFLOWER
-122.42941176470588,39.65765765765766,SAFFLOWER
-122.41764705882353,39.65765765765766,SAFFLOWER
-122.40588235294118,39.65765765765766,SAFFLOWER
-122.39411764705882,39.65765765765766,SAFFLOWER
-122.38235294117646,39.65765765765766,SAFFLOWER
-122.37058823529412,39.65765765765766,SAFFLOWER
-122.35882352941177,39.65765765765766,SAFFLOWER
-122.34705882352941,39.65765765765766,SAFFLOWER
-122.33529411764705,39.65765765765766,SAFFLOWER
-122.32352941176471,39.65765765765766,SAFFLOWER
-122.31176470588235,39.65765765765766,SAFFLOWER
-122.3,39.65765765765766,SAFFLOWER
-122.28823529411764,39.65765765765766,SAFFLOWER
-122.2764705882353,39.65765765765766,SAFFLOWER
-122.26470588235294,39.65765765765766,SAFFLOWER
-122.25294117647059,39.65765765765766,SAFFLOWER
-122.24117647058823,39.65765765765766,SAFFLOWER
-122.22941176470589,39.65765765765766,SAFFLOWER
-122.21764705882353,39.65765765765766,SAFFLOWER
-122.20588235294117,39.65765765765766,SAFFLOWER
-122.19411764705882,39.65765765765766,SAFFLOWER
-122.18235294117648,39.65765765765766,SAFFLOWER
-122.17058823529412,39.65765765765766,SAFFLOWER
-122.15882352941176,39.65765765765766,SAFFLOWER
-122.1470588235294,39.65765765765766,SAFFLOWER
-122.13529411764706,39.65765765765766,SAFFLOWER
-122.12352941176471,39.65765765765766,SAFFLOWER
-122.11176470588235,39.65765765765766,SAFFLOWER
-122.1,39.65765765765766,SAFFLOWER
-122.08823529411765,39.65765765765766,SAFFLOWER
-122.0764705882353,39.65765765765766,SAFFLOWER
-122.06470588235294,39.65765765765766,SAFFLOWER
-122.05294117647058,39.65765765765766,SAFFLOWER
-122.04117647058824,39.65765765765766,SAFFLOWER
-122.02941176470588,39.65765765765766,SAFFLOWER
-122.01764705882353,39.65765765765766,SAFFLOWER
-122.00588235294117,39.65765765765766,SAFFLOWER
-121.99411764705883,39.65765765765766,SAFFLOWER
-121.98235294117647,39.65765765765766,SAFFLOWER
-121.97058823529412,39.65765765765766,SAFFLOWER
-121.95882352941176,39.65765765765766,SAFFLOWER
-121.94705882352942,39.65765765765766,SAFFLOWER
-121.93529411764706,39.65765765765766,SAFFLOWER
-121.9235294117647,39.65765765765766,SAFFLOWER
-121.91176470588235,39.65765765765766,SAFFLOWER
-121.9,39.65765765765766,SAFFLOWER
-121.88823529411765,39.65765765765766,SAFFLOWER
-121.87647058823529,39.65765765765766,SAFFLOWER
-121.86470588235294,39.65765765765766,SAFFLOWER
-121.8529411764706,39.65765765765766,SAFFLOWER
-121.84117647058824,39.65765765765766,SAFFLOWER
-121.82941176470588,39.65765765765766,SAFFLOWER
-121.81764705882352,39.65765765765766,SAFFLOWER
-121.80588235294118,39.65765765765766,SAFFLOWER
-121.79411764705883,39.65765765765766,SAFFLOWER
-121.78235294117647,39.65765765765766,SAFFLOWER
-121.77058823529411,39.65765765765766,SAFFLOWER
-121.75882352941177,39.65765765765766,SAFFLOWER
-121.74705882352941,39.65765765765766,SAFFLOWER
-121.73529411764706,39.65765765765766,SAFFLOWER
-121.7235294117647,39.65765765765766,SAFFLOWER
-121.71176470588236,39.65765765765766,SAFFLOWER
-121.7,39.65765765765766,SAFFLOWER
-121.68823529411765,39.65765765765766,SAFFLOWER
-121.67647058823529,39.65765765765766,SAFFLOWER
-121.66470588235295,39.65765765765766,SAFFLOWER
-121.65294117647059,39.65765765765766,SAFFLOWER
-121.64117647058823,39.65765765765766,SAFFLOWER
-121.62941176470588,39.65765765765766,SAFFLOWER
-121.61764705882354,39.65765765765766,SAFFLOWER
-121.60588235294118,39.65765765765766,SAFFLOWER
-121.59411764705882,39.65765765765766,SAFFLOWER
-121.58235294117647,39.65765765765766,SAFFLOWER
-121.57058823529412,39.65765765765766,SAFFLOWER
-121.55882352941177,39.65765765765766,SAFFLOWER
-121.54705882352941,39.65765765765766,SAFFLOWER
-121.53529411764706,39.65765765765766,SAFFLOWER
-121.52352941176471,39.65765765765766,SAFFLOWER
-121.51176470588236,39.65765765765766,SAFFLOWER
-122.5,39.648648648648646,SAFFLOWER
-122.48823529411764,39.648648648648646,SAFFLOWER
-122.47647058823529,39.648648648648646,SAFFLOWER
-122.46470588235294,39.648648648648646,SAFFLOWER
-122.45294117647059,39.648648648648646,SAFFLOWER
-122.44117647058823,39.648648648648646,SAFFLOWER
-122.42941176470588,39.648648648648646,SAFFLOWER
-122.41764705882353,39.648648648648646,SAFFLOWER
-122.40588235294118,39.648648648648646,SAFFLOWER
-122.39411764705882,39.648648648648646,SAFFLOWER
-122.38235294117646,39.648648648648646,SAFFLOWER
-122.37058823529412,39.648648648648646,SAFFLOWER
-122.35882352941177,39.648648648648646,SAFFLOWER
-122.34705882352941,39.648648648648646,SAFFLOWER
-122.33529411764705,39.648648648648646,SAFFLOWER
-122.32352941176471,39.648648648648646,SAFFLOWER
-122.31176470588235,39.648648648648646,SAFFLOWER
-122.3,39.648648648648646,SAFFLOWER
